index,metric/the_pile_arxiv_val_loss,metric/the_pile_freelaw_val_loss,metric/the_pile_pubmed_central_val_loss,metric/the_pile_wikipedia_en_val_loss,metric/the_pile_dm_mathematics_val_loss,metric/the_pile_github_val_loss,metric/the_pile_stackexchange_val_loss,metric/the_pile_gutenberg_pg_19_val_loss,metric/the_pile_pile_cc_val_loss,metric/the_pile_ubuntu_irc_val_loss,metric/the_pile_hackernews_val_loss,metric/the_pile_pubmed_abstracts_val_loss,metric/the_pile_uspto_backgrounds_val_loss
126,6.597900390625,5.284028053283691,5.255824089050293,5.083498001098633,5.579577445983887,6.378727912902832,5.939358234405518,5.267014026641846,5.238536357879639,7.076951026916504,4.945696830749512,5.584359645843506,4.386303424835205
127,4.560189723968506,6.032604694366455,5.9205474853515625,6.381864547729492,2.04323959350586,3.75543999671936,4.888918876647949,5.738728046417236,6.107421875,5.489173412322998,5.4299492835998535,6.513606548309326,5.394772052764893
128,6.386459827423096,4.800906181335449,6.015259742736816,5.842191219329834,5.629854679107666,6.055182933807373,5.435364246368408,5.076678276062012,5.393741130828857,7.483547210693359,4.796361923217773,4.788577079772949,4.210628032684326
129,3.9939775466918954,6.077042102813721,4.405641555786133,6.397871494293213,2.5049006938934326,4.368973255157471,4.264232635498047,5.652474403381348,5.966623306274414,7.055220127105713,4.83425760269165,5.353143215179443,5.616025447845459
130,6.638150691986084,5.494897842407227,6.387492656707764,5.764348030090332,5.521823406219482,4.154872417449951,5.039986610412598,5.286116123199463,5.234175682067871,5.476996898651123,5.034037113189697,6.02403736114502,5.527388095855713
131,5.80906867980957,6.436429500579834,3.875989198684693,6.489955902099609,4.679980278015137,7.63482141494751,6.98902702331543,6.191816806793213,6.219409465789795,8.104426383972168,5.568717002868652,4.929610252380371,4.516659259796143
132,4.413697719573975,4.24168872833252,4.431280136108398,5.720302581787109,3.178738832473755,4.453651428222656,4.2930755615234375,5.600865364074707,5.780411720275879,7.360507011413574,5.538668155670166,5.4826340675354,5.578028202056885
133,4.70897388458252,6.305519104003906,4.592620372772217,6.36790943145752,5.412957668304443,5.325020790100098,4.7019476890563965,6.064590930938721,5.98814058303833,5.34297513961792,5.468704700469971,4.7456955909729,4.122546195983887
134,4.7680277824401855,5.153298854827881,4.0198845863342285,5.4663567543029785,2.391764879226685,4.624600887298584,4.869872570037842,5.95463752746582,5.815938472747803,4.912967681884766,5.752771854400635,4.932290554046631,5.348166465759277
135,3.8103959560394287,5.658156394958496,4.549788475036621,5.788498401641846,2.204820156097412,4.740639686584473,4.486365795135498,5.678669452667236,5.613746643066406,5.651722431182861,5.528378009796143,5.381089210510254,5.54490327835083
136,5.917137145996094,5.043018341064453,4.669155120849609,5.9141058921813965,1.8249038457870483,4.396827697753906,5.150026798248291,5.035243988037109,5.439111232757568,4.7838945388793945,4.925390720367432,5.46488618850708,5.483443260192871
137,4.235694408416748,4.751755237579346,4.774657249450684,5.233566761016846,2.0835368633270264,5.060219764709473,4.630792617797852,4.939774990081787,5.222708702087402,5.450379371643066,4.889801025390625,5.506816387176514,5.32170295715332
138,4.950296878814697,6.093699932098389,5.077485084533691,6.2149658203125,5.202714920043945,3.748525381088257,4.450253009796143,5.83129358291626,5.840117454528809,6.191337585449219,5.382484436035156,5.952121257781982,5.905861854553223
139,4.121966361999512,4.428781986236572,5.719143390655518,5.265981197357178,1.992281556129456,4.938169479370117,4.498353481292725,4.904692649841309,5.502066612243652,5.545866012573242,5.211484432220459,5.255604267120361,5.513119220733643
140,4.42227840423584,5.644887447357178,4.015228748321533,5.853856086730957,3.674470186233521,4.481783866882324,4.832248687744141,5.477720737457275,5.550307273864746,6.521210670471191,5.480460166931152,5.056388378143311,5.320017814636231
141,4.588603973388672,5.798393249511719,4.679448127746582,6.030707359313965,3.544260740280152,6.425167083740234,5.881264686584473,4.99908971786499,5.80615234375,5.385435581207275,5.740716457366943,4.854948043823242,4.162722587585449
142,5.613559246063232,5.235410213470459,4.577792167663574,5.894211292266846,2.208101749420166,5.987585544586182,5.695223331451416,4.806960105895996,5.38145112991333,4.959554195404053,5.403906345367432,5.082320213317871,4.350961208343506
143,5.165351867675781,5.115029335021973,4.660677909851074,5.0248308181762695,2.283207893371582,4.279149532318115,4.764184474945068,5.391175270080566,5.590523719787598,5.425124168395996,5.126635551452637,5.107755184173584,4.551584243774414
144,5.286879062652588,4.533210754394531,4.033328533172607,5.837502956390381,3.6559574604034415,4.89183235168457,5.22819709777832,5.033760070800781,5.46085262298584,5.364599704742432,5.450253963470459,4.816935062408447,4.877355575561523
145,5.4775071144104,6.276673316955566,3.873107433319092,5.354714393615723,5.609218597412109,7.036310195922852,6.692845821380615,6.201164245605469,6.023936748504639,8.148336410522461,6.274499416351318,4.916210174560547,5.494483947753906
146,4.6838884353637695,5.342663288116455,4.672183036804199,5.688608169555664,5.381775379180908,4.587844371795654,5.138607501983643,5.092923641204834,5.175911903381348,4.963066101074219,5.232637882232666,5.603987216949463,5.398835182189941
147,4.996802806854248,5.982933044433594,4.186285018920898,5.060754776000977,1.923478603363037,5.46308708190918,5.867171287536621,6.066047191619873,5.862433910369873,7.728199958801269,6.144623756408691,5.126022815704346,4.380706787109375
148,5.128347873687744,5.196589946746826,4.621880531311035,6.275412559509277,2.0527782440185547,4.066642761230469,4.308339595794678,5.341635704040527,5.734682559967041,4.794538021087647,5.1313018798828125,5.692175388336182,5.7659173011779785
149,4.04158878326416,4.543621063232422,4.074098110198975,5.236604690551758,2.353811740875244,6.628946304321289,6.432332515716553,5.392258644104004,5.827014446258545,7.827167987823486,5.588314056396484,5.138169288635254,5.479382038116455
150,6.429027080535889,3.976616382598877,4.549964904785156,6.426305770874023,6.018906593322754,7.618211269378662,7.00670051574707,5.631851673126221,6.060964107513428,7.69103193283081,5.323686599731445,4.868459224700928,5.583593845367432
151,4.342798233032227,5.930690765380859,5.12022066116333,5.416519641876221,5.147745132446289,4.84575080871582,4.473705768585205,5.979284763336182,5.738433837890625,4.767544269561768,5.38859748840332,4.778486251831055,4.380514144897461
152,7.471311092376709,5.302067756652832,5.871480464935303,4.98746395111084,2.944221019744873,6.267423629760742,6.161843299865723,5.430422306060791,5.600975036621094,6.836495399475098,4.8429765701293945,5.575243949890137,4.184245586395264
153,6.153942584991455,4.437723159790039,6.149198532104492,5.265200138092041,5.674229621887207,5.985934257507324,5.374651908874512,5.092013359069824,5.655169486999512,5.405799865722656,5.64144229888916,4.978597164154053,4.2039408683776855
154,4.461211681365967,4.168231964111328,4.714529514312744,5.175956726074219,2.014286756515503,4.437238693237305,4.865920543670654,5.540300369262695,5.772377014160156,7.562745571136475,5.327159404754639,5.722930908203125,5.649891376495361
155,6.8755950927734375,5.63398551940918,5.020529747009277,5.966170310974121,5.768138885498047,4.81926965713501,5.470675468444824,4.847449779510498,5.481866836547852,5.180844783782959,5.438973903656006,4.5305585861206055,5.009757518768311
156,4.939929962158203,4.209319591522217,4.161358833312988,6.150814056396484,2.4761979579925537,4.451655864715576,5.166479587554932,5.597262859344482,5.737084865570068,6.8570098876953125,5.629377365112305,5.21195650100708,5.446001529693604
157,4.281911849975586,5.149453639984131,4.481043815612793,5.973034381866455,5.467796325683594,4.082020282745361,4.907829761505127,5.508662223815918,5.549264907836914,7.112804889678955,5.264102458953857,4.926489353179932,5.486771106719971
158,6.599282264709473,6.368277549743652,6.722207069396973,6.857311248779297,4.264042377471924,3.80597734451294,5.05767822265625,4.973277568817139,6.380459308624268,7.51446533203125,5.724189281463623,6.527297019958496,6.214905738830566
159,4.34386682510376,5.398307800292969,5.547197341918945,5.081748008728027,2.916553258895874,6.270665645599365,5.743113994598389,4.779232025146484,5.189327239990234,5.593058109283447,5.272754192352295,5.084104061126709,5.334109783172607
160,6.112586498260498,5.093292236328125,6.396759033203125,5.492629051208496,5.792056560516357,6.333381175994873,5.927436351776123,4.639332294464111,5.234010696411133,6.50685977935791,5.272365570068359,5.7692484855651855,4.811973571777344
161,5.008183002471924,3.919105052947998,5.462716579437256,5.967483997344971,5.548882961273193,5.642186641693115,4.994618892669678,5.061405658721924,5.762360095977783,7.539141178131103,5.255003452301025,6.142903804779053,5.138445854187012
162,4.039465427398682,4.975561618804932,4.54142427444458,6.49595832824707,5.226423263549805,4.008477210998535,4.714434146881104,5.884779930114746,6.178708553314209,7.345873832702637,5.717174053192139,4.984606742858887,5.663102149963379
163,4.059173583984375,5.949559211730957,4.831582546234131,5.752471923828125,5.58715295791626,6.755864143371582,6.171730995178223,4.848733425140381,5.594579219818115,5.718000411987305,4.82071590423584,4.601166725158691,5.442978382110596
164,3.790168285369873,4.963405132293701,5.329071998596191,5.708755970001221,3.01113510131836,4.888415336608887,4.238887310028076,5.651742935180664,5.849619388580322,6.114526748657227,5.410460472106934,5.94463586807251,5.694929599761963
165,5.559868812561035,5.417712211608887,4.4844183921813965,5.501194477081299,3.5867228507995605,4.58305549621582,5.255977630615234,4.751837730407715,5.733396053314209,6.906590461730957,5.381041049957275,5.446779727935791,4.542503833770752
166,6.321238994598389,5.907177448272705,6.502015113830566,5.727786064147949,5.463799953460693,3.8892393112182617,4.915318965911865,5.567688465118408,5.525596618652344,4.927867412567139,5.172043323516846,6.308679103851318,5.8519287109375
167,5.978550434112549,5.511741638183594,4.541518211364746,4.96489143371582,1.9512968063354488,6.26482629776001,5.724496841430664,5.42319393157959,5.417109489440918,7.51005220413208,5.221035480499268,5.295336723327637,4.327957630157471
168,4.012665748596191,6.112908363342285,5.927966117858887,5.750417232513428,1.9157553911209104,5.078338623046875,4.208890914916992,4.958569049835205,5.870504856109619,7.309064388275146,5.4996771812438965,5.740238666534424,5.739397048950195
169,5.150933742523193,5.9868364334106445,6.51215934753418,6.109904766082764,2.0031700134277344,4.142979145050049,4.054381370544434,5.692847728729248,5.665098190307617,6.893085956573486,5.416072368621826,6.569170475006104,5.826961994171143
170,5.319530010223389,4.345422267913818,4.571043968200684,5.226029396057129,1.8999370336532595,4.87379789352417,4.678000926971436,5.205012798309326,5.463656902313232,5.744538307189941,4.845749378204346,5.046317100524902,4.575538158416748
171,7.490321636199951,5.647134304046631,6.636191368103027,4.753479957580566,5.847322940826416,6.379700660705566,6.160522937774658,5.39754581451416,5.286810874938965,4.928765296936035,5.47736930847168,5.880979537963867,4.972805500030518
172,4.734106540679932,5.346645832061768,4.6665940284729,5.225364685058594,2.0210440158843994,5.095024108886719,5.515478610992432,4.767831802368164,5.553642272949219,4.935245990753174,5.136646747589111,5.298391819000244,5.165172576904297
173,5.91796875,6.265190124511719,4.070536613464356,6.451346397399902,5.953413963317871,5.697680950164795,5.939677715301514,5.309788703918457,5.960843563079834,4.828012466430664,5.52593994140625,4.432091236114502,5.257258892059326
174,5.3430681228637695,6.290046215057373,4.149508953094482,5.800314903259277,5.347615718841553,4.054988384246826,5.109678268432617,6.081535339355469,6.12382173538208,7.393328666687012,5.878440856933594,4.774453163146973,5.098446369171143
175,6.148601055145264,5.366071224212647,6.305224895477295,5.7830491065979,1.919454574584961,4.346858024597168,5.116862773895264,5.242160320281982,5.2353196144104,5.0237531661987305,5.259045124053955,5.817060947418213,5.363406181335449
176,6.40127420425415,5.277563571929932,6.186155796051025,6.522910118103027,1.8817063570022583,3.7821223735809326,4.944113254547119,5.864415168762207,6.035202026367188,7.353093147277832,5.278953552246094,6.51654577255249,6.190367221832275
177,4.915499687194824,5.871315956115723,5.234466552734375,5.021819114685059,3.258574962615967,4.90120267868042,4.269791126251221,5.432182312011719,5.623535633087158,7.220523357391357,4.793134689331055,5.017323970794678,4.680928707122803
178,6.462648391723633,6.360225200653076,6.513645648956299,6.49410343170166,5.323172569274902,3.703275680541992,4.937859058380127,5.987724304199219,6.021246910095215,7.366125106811523,5.686014175415039,6.16884183883667,6.160157203674316
179,5.161398887634277,4.614223957061768,4.464558124542236,6.308033466339111,2.642051219940185,3.9884731769561768,4.592829704284668,5.095785617828369,5.917253494262695,6.637556552886963,5.067088127136231,5.31022834777832,4.888885498046875
180,4.971569538116455,6.492663860321045,3.99588680267334,6.396565914154053,5.087602615356445,5.322039604187012,4.356528282165527,6.249843597412109,6.049044132232666,6.850006580352783,5.623559951782227,4.620502948760986,5.4183878898620605
181,4.26754093170166,4.9755682945251465,3.9868013858795166,5.617481708526611,5.261176109313965,4.712375164031982,4.750477313995361,5.653421401977539,5.739024639129639,6.45658016204834,5.04117488861084,4.909686088562012,5.472609519958496
182,4.4235687255859375,5.740208148956299,4.245773792266846,4.857836246490479,5.473121166229248,5.152492523193359,5.563847541809082,5.554239273071289,5.512182712554932,6.8778886795043945,5.660655498504639,4.990068435668945,4.7860846519470215
183,3.985816478729248,5.808232307434082,6.08129358291626,5.862228870391846,2.197324514389038,4.896289348602295,4.169800758361816,5.55171012878418,5.516717910766602,7.075581073760986,5.264558792114258,6.282324314117432,5.608852386474609
184,5.022319793701172,5.619339466094971,5.0085225105285645,5.631743431091309,3.486048698425293,5.033946990966797,4.14667272567749,5.346222877502441,5.332048416137695,7.06056022644043,5.011664867401123,5.779965877532959,5.009654998779297
185,4.2155866622924805,4.054882526397705,6.154257774353027,6.403972148895264,1.929595947265625,4.699678421020508,5.36299991607666,5.561429500579834,5.9506516456604,7.042355060577393,5.062666416168213,6.576787948608398,5.758665561676025
186,5.160106658935547,5.447109222412109,4.5194621086120605,5.556253433227539,2.1462326049804688,5.285140037536621,4.46075439453125,5.362858772277832,5.23853063583374,5.045387268066406,5.262081146240234,5.284095764160156,4.648607730865479
187,4.388547897338867,5.217326641082764,5.475314140319824,5.642590045928955,5.5239996910095215,5.120628356933594,5.386783123016357,5.2307000160217285,5.185665130615234,7.012022018432617,5.074984550476074,5.84425163269043,5.397156238555908
188,3.8735406398773193,5.1149091720581055,5.882998466491699,5.133340835571289,2.2842857837677,6.365699768066406,5.9023118019104,5.128350734710693,5.318613052368164,6.572981834411621,5.403576374053955,5.589041233062744,4.835630893707275
189,5.000061988830566,6.441859722137451,6.447460651397705,6.528361797332764,4.907183647155762,4.879688262939453,3.975597381591797,6.004843711853027,5.995355606079102,6.321903705596924,5.300683975219727,6.400521755218506,5.279247760772705
190,6.187487602233887,4.927447319030762,4.9339599609375,5.302696228027344,2.4403412342071533,4.556909084320068,5.216753959655762,4.845869541168213,5.270517349243164,5.7321953773498535,4.828083515167236,5.521242618560791,5.488268852233887
191,7.408135890960693,4.028628349304199,5.36819314956665,6.337637901306152,2.0137481689453125,5.644337177276611,6.003625392913818,5.644314289093018,5.94871711730957,4.960425853729248,5.301340103149414,4.853987216949463,5.598862171173096
192,7.858880519866943,4.19314432144165,6.513646125793457,5.97399377822876,5.941891193389893,6.222768306732178,6.37809944152832,4.804485321044922,5.760921478271484,7.915955543518066,5.367852210998535,5.371773719787598,4.2972822189331055
193,5.196945667266846,6.384931564331055,5.61167573928833,6.494058609008789,5.094228267669678,3.927277088165283,4.215652942657471,5.547835350036621,6.077333450317383,7.277897834777832,5.546002864837647,4.93399715423584,5.668134689331055
194,5.297939300537109,6.121017932891846,5.817042827606201,5.69822883605957,5.170876502990723,4.005215167999268,4.36090612411499,5.218968391418457,5.827352046966553,7.333415985107422,5.491926670074463,4.695151329040527,5.5434417724609375
195,4.660756587982178,4.490736961364746,4.352114677429199,6.2443437576293945,2.3281939029693604,4.888209342956543,4.786633014678955,4.985360622406006,5.856900691986084,6.383026123046875,5.610214710235596,4.453181743621826,4.985031127929688
196,3.8209362030029297,5.900977611541748,4.745720863342285,5.057580471038818,2.387385129928589,5.672686576843262,5.011448860168457,5.11757755279541,5.689179420471191,5.437139987945557,5.507824420928955,5.081818103790283,5.432590961456299
197,4.526946067810059,4.422922134399414,5.65178108215332,5.661074161529541,3.317152261734009,4.762820720672607,4.399789333343506,5.221259593963623,5.213143348693848,5.79112720489502,4.7984490394592285,5.572168827056885,5.406816959381104
198,5.197286128997803,4.845714569091797,3.970313549041748,5.981581687927246,5.508021354675293,5.342557430267334,5.070844650268555,5.223508358001709,5.844933986663818,4.8067169189453125,5.483545303344727,5.063196182250977,5.352384090423584
199,5.136805534362793,6.235762596130371,6.311363220214844,6.453987121582031,4.918102264404297,4.067522048950195,4.048027992248535,5.118582248687744,6.002788543701172,7.175682067871094,5.467861652374268,6.067764759063721,5.500981330871582
200,5.14443826675415,4.826246738433838,4.0710978507995605,5.3939080238342285,4.044768333435059,5.501044273376465,5.007711887359619,5.093419551849365,5.329307556152344,5.091700553894043,5.350211143493652,5.107831954956055,4.797633171081543
201,6.249311923980713,4.444407939910889,4.926215171813965,6.420531272888184,1.847023129463196,4.471962928771973,5.21245002746582,5.799186706542969,6.040916442871094,7.703729152679443,5.422813415527344,4.551976680755615,5.519011497497559
202,4.237787246704102,5.899332046508789,4.788266658782959,6.346368312835693,4.013040542602539,4.250637531280518,4.754419326782227,4.861445426940918,5.931478977203369,6.763111591339111,5.089569091796875,4.758458137512207,5.261146068572998
203,5.984907627105713,5.392856121063232,6.150088310241699,5.590419769287109,5.627928256988525,6.264290809631348,5.480181694030762,5.236075401306152,5.08212947845459,6.652924537658691,5.157150268554688,5.177479267120361,5.305070877075195
204,4.317138195037842,4.7527947425842285,4.6941237449646,5.312907695770264,2.3668503761291504,4.553642272949219,5.213816642761231,4.766032695770264,5.485684871673584,7.022183895111084,5.4154052734375,5.601137161254883,4.736974716186523
205,6.176573753356934,3.9412243366241455,4.775112628936768,5.566081523895264,2.9131174087524414,6.530587196350098,6.002806663513184,5.203178405761719,5.793672561645508,6.488200664520264,5.786585330963135,5.687711238861084,4.7210540771484375
206,5.589229106903076,4.008102416992188,6.327911376953125,5.216530799865723,2.029496431350708,5.400975227355957,4.7348456382751465,5.492382049560547,5.749972343444824,7.330021858215332,5.225074291229248,5.71218204498291,5.644676208496094
207,4.953140258789063,4.063806056976318,4.313103675842285,6.307094097137451,5.816768169403076,7.498038291931152,6.859316349029541,5.335052490234375,5.983605861663818,8.01688003540039,5.274675369262695,4.580812931060791,5.460463523864746
208,5.139299392700195,5.814373016357422,6.39250373840332,5.846623420715332,4.93055534362793,4.988345146179199,4.069606781005859,5.514239311218262,5.473201751708984,6.833381652832031,5.332393646240234,6.313594341278076,5.664712905883789
209,4.757841110229492,5.195563316345215,4.836373805999756,5.557421684265137,5.583342552185059,6.611239910125732,6.043596267700195,5.328853130340576,5.264290809631348,4.787973880767822,5.315428256988525,5.502066135406494,4.293543815612793
210,3.829089879989624,4.285812377929688,4.312943458557129,6.448561191558838,5.466246604919434,5.784345626831055,6.103146076202393,5.841799736022949,6.23178768157959,7.763936519622803,6.093575477600098,5.4229583740234375,5.59839391708374
211,4.6909003257751465,4.485211849212647,3.975364208221436,5.520882606506348,2.930327177047729,5.213114738464356,4.770622253417969,5.579472064971924,5.636181354522705,5.735686302185059,5.608154773712158,5.0011982917785645,4.990752220153809
212,3.971222400665283,5.706650257110596,4.65459680557251,5.965755462646484,1.963699579238892,5.272273540496826,4.756625175476074,4.753420829772949,5.586988925933838,7.376490116119385,5.463526725769043,5.37757682800293,5.130123138427734
213,4.595373630523682,5.510548114776611,5.520384788513184,5.080668449401856,5.276336669921875,5.0853376388549805,4.641459465026856,5.52878999710083,5.4773149490356445,6.741512298583984,5.175268650054932,5.591162204742432,4.217775344848633
214,4.549870491027832,5.586367607116699,4.9138503074646,4.8503947257995605,2.792950391769409,4.814715385437012,5.0541605949401855,4.869331359863281,5.462575435638428,5.414200305938721,5.078217029571533,5.077177047729492,5.453621864318848
215,5.093480110168457,5.416059970855713,4.7806172370910645,5.443457126617432,5.03870153427124,3.929661989212036,4.221399307250977,5.906030178070068,5.857247352600098,7.13323974609375,5.606564998626709,5.82649040222168,5.7660088539123535
216,3.814728021621704,6.3347368240356445,5.720529556274414,6.490154266357422,2.781996965408325,4.883570671081543,4.3442158699035645,5.726000785827637,6.063558101654053,7.338719367980957,5.23087215423584,5.468301773071289,4.459752559661865
217,3.745542764663696,5.077492713928223,6.154898643493652,5.062333106994629,5.747181415557861,7.004570960998535,6.610246658325195,5.923146724700928,5.924096584320068,8.02356243133545,6.159089088439941,6.196145057678223,5.581586837768555
218,3.823155403137207,6.222023010253906,4.438408851623535,5.861325740814209,1.971550226211548,4.562396049499512,5.094458103179932,5.904611587524414,5.890111446380615,6.645567417144775,5.346179485321045,5.308969497680664,4.971797466278076
219,4.584572792053223,6.385249614715576,4.058259963989258,5.882463455200195,5.4091410636901855,4.16380500793457,5.171646595001221,6.194613456726074,6.188305377960205,7.460816383361816,5.952318668365479,4.858794212341309,5.397438049316406
220,5.989617824554443,4.390227794647217,4.816200733184815,6.404422283172607,2.0222928524017334,3.9109935760498047,5.061378002166748,5.896002769470215,6.234213829040527,7.551061630249023,5.8396501541137695,5.821027755737305,5.189187526702881
221,4.34671688079834,5.10393762588501,5.4170756340026855,5.705030918121338,5.100253105163574,4.153053283691406,4.212343215942383,5.549075603485107,5.79637336730957,7.058890342712402,5.508371353149414,5.748661994934082,4.564476013183594
222,7.176268100738525,3.897209882736206,6.887978553771973,6.327657222747803,6.150622367858887,6.754069805145264,6.236223220825195,5.4883646965026855,5.880116939544678,7.548749923706055,5.255471229553223,6.2059855461120605,4.897777080535889
223,5.679417610168457,5.86353874206543,3.946519374847412,5.828444480895996,5.636971473693848,7.003219604492188,6.504044055938721,5.599884033203125,5.591666221618652,7.598355770111084,5.579805374145508,4.963210105895996,4.406617164611816
224,5.398396968841553,6.160666465759277,5.817794799804688,5.514094829559326,5.322299003601074,5.385011672973633,4.5829668045043945,5.863615989685059,5.719616413116455,4.758363723754883,5.226824760437012,4.513316631317139,4.461124897003174
225,5.47501277923584,4.897958755493164,4.770922660827637,4.9516119956970215,1.82230281829834,6.303162574768066,5.716688632965088,4.951360702514648,5.552104473114014,4.906848430633545,5.217442035675049,5.320284843444824,5.307389259338379
226,5.045462131500244,4.310206413269043,4.09850025177002,6.092175006866455,5.172472953796387,5.097616195678711,4.484179973602295,5.426341533660889,5.636017799377441,5.611613750457764,5.494913101196289,5.1902384757995605,5.444784641265869
227,4.241272926330566,4.609585285186768,4.409942150115967,5.017391204833984,3.104917526245117,5.773363590240479,5.720613956451416,5.352195739746094,5.312908172607422,4.810103416442871,5.088100910186768,5.351899147033691,5.157451152801514
228,5.106696605682373,6.372750759124756,6.319029331207275,6.507830619812012,1.903975009918213,4.308053970336914,4.039121627807617,6.088293552398682,6.058289051055908,7.158002853393555,5.608011722564697,6.136529445648193,4.802649021148682
229,6.939610481262207,5.532644748687744,6.019924163818359,5.750133514404297,1.873727321624756,4.708277702331543,5.3641862869262695,5.337197303771973,5.286413669586182,7.149831295013428,5.3167924880981445,4.718199253082275,5.328244686126709
230,3.938359498977661,6.47410774230957,3.973922729492188,6.498449325561523,5.42323637008667,6.0184760093688965,5.430098533630371,6.320805549621582,6.13651704788208,5.462368011474609,5.9071197509765625,5.082637310028076,5.552371025085449
231,7.030079364776611,5.608922004699707,6.158549785614014,4.881078243255615,4.293104648590088,6.523976802825928,6.144949436187744,5.303317070007324,5.201640605926514,5.195467948913574,5.169262409210205,4.778803825378418,5.330087184906006
232,5.502832412719727,5.556247234344482,6.591684341430664,6.0515313148498535,1.9723507165908811,4.008067607879639,4.983384609222412,4.878246307373047,5.613946914672852,6.135725975036621,4.881063938140869,6.484925270080566,5.665623664855957
233,4.034206867218018,4.387032508850098,4.094069004058838,6.309581756591797,5.406502723693848,5.001986503601074,5.529897212982178,5.488137245178223,5.991499423980713,7.470646381378174,5.335002422332764,5.167529106140137,5.186824798583984
234,4.329438209533691,5.88670825958252,5.2311835289001465,5.530064582824707,2.7671453952789307,4.131006717681885,4.827371597290039,5.274241924285889,5.527488708496094,6.252150058746338,5.265810489654541,4.64502477645874,5.458680152893066
235,5.668350696563721,4.389921188354492,3.980043172836304,6.126288414001465,1.9551024436950684,6.383660793304443,6.050153732299805,5.53373908996582,5.661907196044922,6.418753623962402,4.939540863037109,5.045766830444336,5.438992977142334
236,4.166162490844727,4.891219139099121,5.483946323394775,5.569667816162109,1.8942168951034544,4.011224746704102,4.9785261154174805,5.656174182891846,5.74905252456665,7.4641265869140625,5.594460487365723,6.248054504394531,5.833670139312744
237,3.6796133518218994,6.322625160217285,4.693508625030518,6.309243679046631,5.684506893157959,6.556742191314697,6.324742317199707,5.371756076812744,6.115052223205566,7.639638900756836,5.40205192565918,5.759052753448486,5.529526233673096
238,5.299075126647949,5.596675872802734,3.85369610786438,6.327463626861572,5.622583866119385,7.438841342926025,6.953099250793457,5.327580451965332,6.112815856933594,8.046326637268066,5.947885513305664,4.911129951477051,5.515317440032959
239,3.8700473308563232,5.032840251922607,4.521413326263428,6.243908405303955,2.026909351348877,5.09210729598999,4.690558433532715,5.577586650848389,6.068460941314697,7.734513759613037,5.471090793609619,4.5440521240234375,4.894808292388916
240,6.157205581665039,5.3568220138549805,5.031589031219482,5.557225227355957,5.673738956451416,5.984348773956299,5.84912109375,5.373744010925293,5.168059349060059,6.06370210647583,5.109477519989014,4.966803073883057,5.287541389465332
241,6.482175827026367,6.2196855545043945,6.782663345336914,6.732915878295898,2.2444207668304443,3.855712890625,4.974841594696045,4.94049072265625,6.1970391273498535,5.920212745666504,5.343300819396973,6.725865840911865,5.414731502532959
242,5.609898090362549,6.276614189147949,4.111865520477295,6.445742607116699,1.9646981954574585,5.802512168884277,5.578797340393066,6.066964149475098,6.149731159210205,8.020036697387695,5.408435344696045,4.5209150314331055,4.257675647735596
243,3.756375312805176,5.482794761657715,4.947601318359375,6.561128616333008,5.2890825271606445,5.564194202423096,4.758359432220459,5.925838947296143,6.057215213775635,5.932955741882324,5.158548355102539,5.648903846740723,4.358609676361084
244,4.184356212615967,6.016538619995117,4.236485958099365,6.085881233215332,2.979827880859375,5.130877494812012,4.265852451324463,5.7786545753479,5.617089748382568,5.405881404876709,5.514796257019043,5.011908054351807,4.694919109344482
245,5.4499359130859375,4.476955413818359,4.919561386108398,5.268488883972168,3.6801445484161377,5.149721622467041,4.73003625869751,5.148219108581543,5.172192096710205,7.14341402053833,5.175151348114014,5.703052043914795,5.369585514068604
246,4.071963310241699,4.39108419418335,4.888641357421875,4.899617671966553,3.271212577819824,4.918762683868408,4.765859127044678,5.596029758453369,5.6725754737854,7.323268413543701,5.714392185211182,5.752376556396484,5.552248001098633
247,5.9207048416137695,4.469282150268555,4.745197772979736,5.183468341827393,5.410195350646973,4.188157081604004,5.09023904800415,4.875802040100098,5.511965274810791,6.990320682525635,5.448548316955566,5.734634876251221,5.63697624206543
248,5.27329683303833,6.1710205078125,5.348536491394043,6.46696662902832,5.1094160079956055,4.01710844039917,4.315019607543945,5.031914710998535,5.901890754699707,4.810870170593262,5.00031042098999,6.094645023345947,5.933090686798096
249,7.285429954528809,5.578688621520996,6.033278465270996,4.81958532333374,3.871150016784668,5.269047737121582,5.620214939117432,5.101393699645996,5.267693996429443,4.77155876159668,5.198937892913818,5.543964862823486,5.491117000579834
250,3.7316582202911377,6.584665298461914,4.534979820251465,6.41489839553833,1.850265622138977,6.2364349365234375,6.279245853424072,6.125499248504639,6.389631271362305,7.947708606719971,5.782426834106445,5.6235032081604,5.504671573638916
251,6.010889053344727,4.029273986816406,4.374011516571045,5.900160312652588,2.190986156463623,6.854438781738281,6.40434455871582,5.396583557128906,5.462878227233887,7.517206192016602,5.471147537231445,5.416419506072998,5.482768535614014
252,3.935501098632813,4.556900978088379,5.001086711883545,6.363183498382568,2.961945056915283,4.291393756866455,5.1172871589660645,5.668638706207275,5.914740085601807,5.572905540466309,5.527097225189209,5.539941310882568,4.611937046051025
253,4.43330192565918,5.667866230010986,4.412590503692627,4.813801765441895,5.571433067321777,6.842875957489014,6.354536056518555,4.887708187103272,5.422316074371338,6.843105792999268,5.202342510223389,5.402394771575928,5.487390041351318
